,date,wday,urticaria,allergy,yday,SO2,CO,O3,PM2.5,PM10,NO,NO2,TEMP,RH,RAIN,WS_HR,urticaria_M,urticaria_F,allergy_M,allergy_F,urticaria_20,urticaria_65,allergy_20,allergy_65
1003,2016/9/29,4,3,6,273,5.904166667,0.464141865,27.30685668,22.91227869,51.42162698,3.206597222,14.09022817,28.91021825,79.50198413,3.915,2.049603175,1,2,1,5,2,1,5,1
1004,2016/9/30,5,10,3,274,5.517013889,0.447291667,23.68888889,16.446407,40.12711353,4.755555556,18.725,27.97569444,79.85069444,0.772727273,1.036111111,3,7,2,1,9,1,3,0
1007,2016/10/3,1,5,6,277,5.292013889,0.336006944,31.16979167,23.44642857,50.85763889,2.864236111,14.78784722,28.53140097,77.75483092,0,1.297916667,2,3,1,5,4,1,6,0
1008,2016/10/4,2,7,8,278,6.479166667,0.348125,39.83125,26.07472826,54.03442029,2.582986111,14.97881944,28.95833333,76.84375,1.666666667,1.362847222,2,5,2,6,6,1,7,1
1009,2016/10/5,3,0,0,279,6.007417929,0.351540404,46.28892544,21.84674188,44.02871102,2.085208333,15.61697734,28.5625,78.67708333,9.308658009,1.496875,0,0,0,0,0,0,0,0
1010,2016/10/6,4,3,6,280,5.477833519,0.476225613,35.92052559,23.909339,48.54450019,3.287820513,18.7403427,27.71981838,82.27911325,1.763796296,1.241346154,1,2,1,5,3,0,6,0
1011,2016/10/7,5,9,5,281,4.864236111,0.443923611,20.16689815,22.64583333,407.4664352,4.895486111,17.06319444,27.17592593,84.0462963,1.677478355,1.451388889,3,6,2,3,8,1,4,1
1014,2016/10/10,1,0,0,284,3.876388889,0.514826389,15.60243056,15.85763889,40.44444444,5.948263889,16.315625,26.05555556,87.03819444,2.850198413,1.032986111,0,0,0,0,0,0,0,0
1015,2016/10/11,2,14,7,285,4.767013889,0.57366244,26.65792572,22.74400253,51.61710859,5.433402778,20.25701389,27.29652778,82.37847222,1.693333333,1.109375,5,9,0,7,11,3,7,0
1016,2016/10/12,3,3,0,286,3.724305556,0.423055556,31.79652778,24.02385266,54.93201754,2.557986111,16.66597222,27.92708333,79.53819444,0.8,1.398263889,0,3,0,0,2,1,0,0
1017,2016/10/13,4,4,4,287,4.625972222,0.488405934,32.946875,28.51464372,71.68297101,3.576805556,19.54541063,27.73611111,77.48611111,0.7,1.295833333,0,4,0,4,3,1,4,0
1018,2016/10/14,5,4,5,288,5.258743687,0.532048611,45.6739899,40.52083333,87.25694444,2.273989899,18.36577381,28.21875,75.24305556,0,1.281597222,2,2,2,3,4,0,2,3
1021,2016/10/17,1,2,7,291,4.397222222,0.435555556,40.35902778,34.66666667,69.73777174,2.229513889,15.11284722,28.5625,78.14583333,0.455555556,1.352777778,1,1,3,4,2,0,6,1
1022,2016/10/18,2,9,9,292,4.094722222,0.313805857,29.18712121,19.72569444,52.71180556,2.385069444,12.90861111,28.82291667,78.09375,0.2,1.435416667,5,4,2,7,8,1,8,1
1023,2016/10/19,3,3,1,293,4.836502525,0.372530409,29.12917098,25.42602657,64.1781401,2.521944444,15.20344176,28.64930556,78.54513889,0,1.352777778,1,2,0,1,2,1,1,0
1024,2016/10/20,4,4,7,294,5.014513889,0.484530229,23.703125,33.11549708,81.83004386,3.881388889,19.12219203,28.97057749,75.9318348,0.204666667,1.574817251,0,4,3,4,3,1,7,0
1025,2016/10/21,5,5,6,295,5.438269928,0.350347222,17.05347222,11.44965278,65.86284722,4.624305556,10.44097222,29.95138889,73.15104167,0.718787879,3.588541667,2,3,1,5,5,0,5,1
1028,2016/10/24,1,7,0,298,4.096875,0.408902476,31.02178442,20.80406746,44.02083333,2.769345238,14.19985119,29.17361111,72.14930556,0.45,1.475694444,5,2,0,0,3,4,0,0
1029,2016/10/25,2,7,2,299,5.737137681,0.373019324,36.19528986,24.58242754,56.6035628,2.368583937,15.265625,28.7910628,72.5942029,0.4,1.299350845,2,5,0,2,5,2,2,0
1030,2016/10/26,3,3,0,300,4.31540404,0.379924517,28.06041667,22.88715278,47.09895833,2.380224868,15.14211806,29.41666667,68.83333333,0,1.456076389,2,1,0,0,2,1,0,0
1031,2016/10/27,4,2,6,301,5.900568182,0.423368056,29.4906099,28.55902778,53.19791667,4.566985068,18.72513528,29.38888889,69.5625,0,1.336111111,1,1,1,5,2,0,6,0
1032,2016/10/28,5,4,0,302,5.448495828,0.45516369,43.10157828,50.60280797,81.43312198,2.095069444,16.61809783,28.86458333,75.11805556,0,1.385069444,0,4,0,0,4,0,0,0
1035,2016/10/31,1,3,3,305,5.140277778,0.563784722,44.75729167,36.97916667,89.66666667,2.269444444,19.00520833,27.35069444,73.09027778,0,1.309722222,0,3,2,1,1,2,3,0
1036,2016/11/1,2,2,12,306,5.064930556,0.507291667,31.28090278,28.71527778,77.54513889,3.511805556,21.57465278,26.36458333,71.24305556,0,1.276736111,1,1,3,9,0,2,9,3
1037,2016/11/2,3,6,1,307,4.815972222,0.503263889,33.98611111,32.01388889,83.0625,3.645833333,24.06041667,25.29166667,66.59722222,0,1.321180556,3,3,0,1,4,2,1,0
1038,2016/11/3,4,5,8,308,5.545138889,0.422013889,38.73020833,25.43736472,64.85637626,3.938194444,20.42430556,25.15972222,65.53125,0,1.385763889,1,4,2,6,4,1,8,0
1039,2016/11/4,5,5,5,309,4.518981481,0.46962963,39.67743056,32.31597222,68.36805556,2.34525463,20.20613426,25.80439815,66.24305556,0,1.455092593,2,3,2,3,4,1,4,1
1042,2016/11/7,1,6,3,312,3.889930556,0.451194143,37.553125,35.92753623,65.07306763,2.196180556,17.70046296,26.09722222,66.63194444,0,1.262152778,1,5,1,2,6,0,3,0
1043,2016/11/8,2,4,6,313,3.442599638,0.405792572,30.55615079,31.45972222,67.79097222,2.824583333,17.37611111,25.07777778,65.44305556,0,1.419791667,2,2,1,5,4,0,5,1
1044,2016/11/9,3,4,0,314,5.058864379,0.50496066,37.46135992,27.13296569,69.75898693,3.610134804,21.03362176,24.94648693,71.1689134,0,1.372140523,1,3,0,0,3,1,0,0
1045,2016/11/10,4,2,5,315,4.515277778,0.483715278,23.94895833,30.48596014,69.82910628,4.652083333,24.3486413,24.35763889,68.875,0,1.21875,0,2,1,4,2,0,3,2
1046,2016/11/11,5,9,2,316,5.754513889,0.517951389,29.53263889,28.64930556,59.77083333,5.044097222,24.15902778,24.26736111,74.14236111,0,1.121527778,2,7,1,1,8,1,2,0
1049,2016/11/14,1,9,7,319,5.401663012,0.565486111,48.33854167,47.28819444,78.54513889,2.394444444,20.10729167,26.28472222,77.26736111,0,1.221875,2,7,3,4,6,3,5,2
1050,2016/11/15,2,9,15,320,7.096452295,0.677152778,55.67534722,75.46875,114.7465278,2.223611111,23.53472222,26.42013889,77.64930556,0.2,1.198611111,1,8,2,13,9,0,13,2
1051,2016/11/16,3,5,1,321,5.047222222,0.610034722,39.49965278,54.62243357,109.4166667,2.701388889,22.66698232,26.36805556,74.875,0,1.275,2,3,0,1,5,0,1,0
1052,2016/11/17,4,2,5,322,5.938194444,0.606631944,45.471875,51.39930556,102.0181159,2.518402778,23.21770833,26.13541667,75.64930556,0,1.230555556,2,0,0,5,2,0,4,1
1053,2016/11/18,5,5,3,323,5.033680556,0.625243056,42.38819444,55.34027778,102.8333333,2.511111111,23.75902778,26.3125,76.93055556,0.266666667,1.109722222,1,4,1,2,4,1,3,0
1056,2016/11/21,1,7,2,326,5.843100845,0.588203914,22.22811422,35.3125,69.96875,6.031597222,25.26656746,27.12847222,72.24305556,0,1.053472222,2,5,1,1,6,1,1,1
1057,2016/11/22,2,4,4,327,5.089299242,0.601035354,7.305902778,29.553593,60.07170894,10.73774802,28.63301934,25.86111111,80.31597222,0.558333333,0.965972222,1,3,3,1,4,0,4,0
1058,2016/11/23,3,3,0,328,3.782638889,0.493318237,6.987152778,22.59027778,45.41621377,10.78194444,21.12888258,24.46180556,80.74652778,0.216666667,1.06875,3,0,0,0,0,3,0,0
1059,2016/11/24,4,1,3,329,3.861805556,0.465451389,25.60902778,30.85574495,56.35069444,4.31875,21.61006944,23.47916667,76.17361111,0,1.263888889,0,1,0,3,1,0,3,0
1060,2016/11/25,5,8,2,330,4.958382937,0.510453977,33.08616848,31.44588941,67.28500259,4.934970238,23.72920692,24.39583333,73.59722222,0,1.232638889,0,8,1,1,8,0,2,0
1063,2016/11/28,1,4,4,333,4.454861111,0.679479167,13.38993056,27.14384921,54.34646739,8.915972222,25.8709994,21.875,81.36111111,0.18,0.907986111,1,3,2,2,2,2,4,0
1064,2016/11/29,2,1,5,334,4.146527778,0.651701389,25.92152778,41.68689614,78.55555556,5.219791667,24.48715278,23.53125,74.96875,0.2,1.080902778,0,1,1,4,1,0,5,0
1065,2016/11/30,3,4,1,335,4.591319444,0.546796498,17.21006944,35.41071429,70.74199879,3.846527778,24.48583937,23.55208333,75.8125,0.173333333,1.186458333,1,2,0,1,2,2,1,0
1066,2016/12/1,4,3,5,336,3.755208333,0.526080918,23.08611111,36.36805556,103.9027778,4.632291667,21.65798611,23.52777778,77.4375,0.666666667,1.203472222,2,1,0,5,3,0,4,1
1067,2016/12/2,5,4,3,337,4.95625,0.627881944,22.53888889,38.61126208,82.57382246,5.46875,26.20763889,22.75347222,76.03819444,0,1.019444444,0,4,2,1,4,0,3,0
1070,2016/12/5,1,3,5,340,4.171527778,0.647916667,28.23402778,51.44278382,100.357337,4.348809524,23.82013889,25.21527778,78.9375,0.2,1.165277778,1,2,2,3,2,1,4,1
1071,2016/12/6,2,10,5,341,5.347569444,0.660486111,21.109375,52.25806983,99.64930556,4.417013889,28.74791667,23.24305556,70.77430556,0,1.097222222,3,7,1,4,8,2,5,0
1072,2016/12/7,3,1,0,342,5.984375,0.673263889,30.00277778,58.68432971,118.330465,5.755902778,28.14548611,23.33333333,69.80555556,0,1.189583333,1,0,0,0,0,1,0,0
1073,2016/12/8,4,2,3,343,4.820999396,0.558010266,25.32720411,38.21059783,89.19097222,6.090232488,27.14842172,23.08333333,73.37152778,0.133333333,1.177430556,0,2,0,3,2,0,3,0
1074,2016/12/9,5,9,5,344,4.246895425,0.556358252,26.62338644,39.37867647,89.60130719,4.990420752,27.03694853,22.99489379,75.95424837,0,1.138684641,2,7,1,4,8,1,4,1
1077,2016/12/12,1,4,5,347,4.020661157,0.527992424,29.50902778,40.75988142,79.89953887,3.298863636,21.78539945,23.27651515,71.29166667,0,1.220075758,1,3,0,5,4,0,5,0
1078,2016/12/13,2,5,4,348,5.581597222,0.583298611,29.23847854,38.76430061,77.25872859,5.320753083,27.30126263,24.47569444,64.21875,0,1.156944444,2,3,0,4,5,0,4,0
1079,2016/12/14,3,2,2,349,5.46498538,0.580572003,28.89234999,36.61092836,86.42562135,5.799250731,26.74480994,22.46948099,67.66374269,0,1.344919591,0,2,0,2,2,0,2,0
1080,2016/12/15,4,2,8,350,4.378282828,0.516732955,25.86546717,34.14221014,82.4160628,3.676940359,22.76015677,19.26796498,63.95051329,0.066666667,1.315443841,0,2,4,4,1,1,8,0
1081,2016/12/16,5,9,4,351,4.883499396,0.591736111,14.70486111,43.16319444,83.10416667,5.354545455,29.3594697,17.51736111,65.52430556,0,1.157291667,2,7,0,4,9,0,4,0
1084,2016/12/19,1,3,2,354,4.953977273,0.645409118,33.912483,70.07222222,90.25,4.135511364,27.14002976,22.1875,72.00694444,0.066666667,1.085069444,1,2,1,1,2,1,2,0
1085,2016/12/20,2,5,5,355,6.611805556,0.757465278,35.92534722,60.2700785,100.9234601,6.263194444,31.70801329,23.56944444,72.77430556,0,1.046180556,2,3,1,4,3,2,5,0
1086,2016/12/21,3,2,1,356,5.435129831,0.581029589,29.5330163,42.95048309,82.77777778,3.911533816,24.84957729,24.24184783,77.51509662,0.1,1.188828502,0,2,1,0,1,1,0,1
1087,2016/12/22,4,5,5,357,4.25625,0.545381944,18.17118056,35.94444444,73.82291667,6.244097222,22.71284722,24.40972222,75.41319444,0,1.066319444,2,3,2,3,3,2,4,1
1088,2016/12/23,5,3,2,358,5.06811683,0.684080882,34.74644608,35.59375,69.23958333,5.916053922,21.7972835,22.84783497,74.92340686,0,1.323488562,1,2,1,1,3,0,2,0
1091,2016/12/26,1,3,4,361,3.386805556,0.587743056,34.878125,54.01041667,104.1736111,2.476736111,20.70798611,22.45833333,76.98611111,0,1.155902778,1,2,3,1,2,1,4,0
1092,2016/12/27,2,2,10,362,2.725679348,0.534851449,16.62361111,35.58703887,96.12851339,3.405734127,20.70683877,20.2625,72.78958333,0,1.318888889,1,1,4,6,2,0,8,2
1093,2016/12/28,3,1,0,363,3.676736111,0.695902778,7.463888889,28.23611111,60.03819444,13.01875,25.2076087,16.80659722,78.46527778,0.429444444,1.107638889,0,1,0,0,1,0,0,0
1094,2016/12/29,4,4,6,364,3.146180556,0.521076389,10.38506944,24.28532609,50.43055556,7.614236111,25.89201389,17.89583333,79.18402778,0.204761905,1.044097222,3,1,1,5,2,2,6,0
1095,2016/12/30,5,6,4,365,5.637152778,0.678263889,14.76180556,36.82910628,75.56808575,10.58611111,31.47256944,19.39930556,72.92708333,0,0.933333333,0,5,0,2,4,1,3,0
1098,2017/1/2,1,0,0,2,3.050347222,0.544652778,32.11041667,56.89930556,103.09375,2.386805556,19.53333333,21.78472222,80.35069444,0,1.169444444,0,0,0,0,0,0,0,0
1099,2017/1/3,2,6,4,3,4.479766414,0.613854167,28.13020833,53.68327295,99.03200483,6.135714286,24.97594246,21.88541667,79.76041667,0,1.151388889,0,0,0,0,6,0,4,0
1100,2017/1/4,3,0,0,4,5.269097222,0.596770833,29.90486111,49.60416667,97.92013889,5.270833333,25.06923309,22.49305556,77.30902778,0.2,1.132638889,0,0,0,0,0,0,0,0
1101,2017/1/5,4,4,6,5,3.105208333,0.511840278,28.896875,41.62152778,78.56597222,4.197222222,20.79127415,22.51388889,76.56944444,0,1.177083333,0,0,0,0,3,1,6,0
1102,2017/1/6,5,5,3,6,4.417361111,0.517777778,25.07256944,47.71316425,81.39492754,5.972222222,22.0717803,22.75,74.9375,0,1.192361111,0,0,0,0,5,0,1,2
1105,2017/1/9,1,0,3,9,5.618055556,0.788055556,29.70625,43.0531401,102.2226751,6.920138889,26.25705012,22.37847222,75.14930556,0,1.236111111,0,0,0,0,0,0,3,0
1106,2017/1/10,2,8,4,10,5.611111111,0.7834375,32.10590278,48.0218901,102.1610672,6.6125,27.01979167,21.43055556,71.64236111,4,1.236458333,0,0,0,0,7,1,4,0
1107,2017/1/11,3,2,1,11,6.388179348,0.720078502,37.87373737,59.24652778,112.25,4.160714286,25.88918651,21.58680556,72.76736111,0,1.237847222,0,0,0,0,1,1,1,0
1108,2017/1/12,4,3,3,12,5.09375,0.601493056,30.9,46.12152778,96.58680556,4.354861111,23.89650719,21.77083333,76,0.1,1.34375,0,0,0,0,3,0,3,0
1109,2017/1/13,5,7,6,13,4.237152778,0.676319444,25.14131944,50.90972222,93.60069444,4.576388889,26.68090278,21.95833333,75.31944444,0,1.2875,0,0,0,0,7,0,5,1
1112,2017/1/16,1,0,1,16,4.446527778,0.534340278,21.03191425,27.24652778,62.36458333,5.365625,24.59201389,19.49305556,70.10763889,0.066666667,1.364583333,0,0,0,0,0,0,1,0
1113,2017/1/17,2,8,7,17,4.779513889,0.540347222,25.05486111,35.01736111,79.54513889,6.523015873,26.84970238,20.18055556,71.45138889,0.066666667,1.284722222,0,0,0,0,6,2,4,3
1114,2017/1/18,3,3,0,18,4.101992754,0.487341486,31.03074495,34.79513889,74.62847222,3.409886696,22.70462963,21.60069444,74.36805556,0,1.289583333,0,0,0,0,2,1,0,0
1115,2017/1/19,4,2,3,19,3.935763889,0.515590278,27.75277778,33.31597222,71.79513889,4.697916667,23.47309783,23.00347222,72.47916667,0,1.266666667,0,0,0,0,2,0,3,0
1116,2017/1/20,5,4,8,20,3.357638889,0.620694444,21.86736111,41.12878788,98.70138889,4.232512626,24.75479798,20.01041667,72.94444444,0,1.298263889,0,0,0,0,4,0,7,1
1119,2017/1/23,1,2,0,23,5.805902778,0.630416667,33.05353261,44.42361111,109.1631944,4.347172619,28.04857955,19.60416667,62.87847222,0,1.20625,0,0,0,0,2,0,0,0
1120,2017/1/24,2,1,12,24,5.478125,0.672569444,24.43541667,46.66540404,109.7244318,6.342074275,31.58743961,19.64236111,64.6875,0,1.139236111,0,0,0,0,0,1,11,1
1121,2017/1/25,3,6,0,25,4.775694444,0.544861111,24.58715278,35.59963768,82.05540459,5.580555556,27.51111111,19.18402778,68.65972222,0,1.251041667,0,0,0,0,6,0,0,0
1122,2017/1/26,4,2,6,26,3.760416667,0.504131944,34.66284722,34.96512681,72.37696256,3.333680556,20.70972222,18.37847222,69.96875,0,1.329861111,0,0,0,0,2,0,6,0
1123,2017/1/27,5,0,0,27,3.70625,0.475208333,33.57395833,34.21527778,76.875,2.313888889,17.865625,19.84722222,65.74652778,0,1.257291667,0,0,0,0,0,0,0,0
1126,2017/1/30,1,0,0,30,5.799242424,0.554924242,34.7405303,40.13257576,97.08333333,2.522348485,19.72613636,22.51515152,69.46212121,0,1.296590909,0,0,0,0,0,0,0,0
1127,2017/1/31,2,0,0,31,4.419791667,0.533472222,24.84236111,27.1780303,67.42361111,2.524305556,18.71527778,19.95138889,71.57638889,0,1.0625,0,0,0,0,0,0,0,0
1128,2017/2/1,3,0,0,32,4.089583333,0.496423611,24.45451389,27.09701797,73.96527778,2.524652778,18.85902778,21.20833333,72.50347222,0.133333333,1.117013889,0,0,0,0,0,0,0,0
1129,2017/2/2,4,2,6,33,4.094846491,0.511640446,28.64024123,28.31597222,72.71527778,3.001224415,20.00157164,19.90826023,69.58534357,0,1.241282895,0,0,0,0,2,0,6,0
1130,2017/2/3,5,3,3,34,4.036111111,0.5771875,30.15798611,39.08318237,87.15972222,3.839930556,22.85694444,20.11805556,70.01388889,0,1.325694444,0,0,0,0,1,2,2,1
1133,2017/2/6,1,1,1,37,4.300347222,0.692951389,29.8,51.23641304,111.0384964,6.039217836,23.23215103,21.28125,73.97222222,0.066666667,1.286805556,0,0,0,0,1,0,1,0
1134,2017/2/7,2,13,11,38,4.797222222,0.560495581,33.56480429,48.78970411,116.2430556,4.628968254,23.32048611,20.82986111,67.625,0,1.365277778,0,0,0,0,11,2,8,3
1135,2017/2/8,3,6,2,39,4.514407468,0.454444895,33.77234848,33.16698232,90.16982323,4.681483586,20.9088073,20.99021465,66.00505051,0,1.412436869,0,0,0,0,6,0,2,0
1136,2017/2/9,4,4,6,40,2.756018519,0.402650463,26.65150463,21.42771465,70.56334175,2.886689815,17.14860608,16.85578704,64.97685185,0.066666667,1.469675926,0,0,0,0,4,0,5,1
1137,2017/2/10,5,4,1,41,5.135511364,0.668724747,28.49141414,50.65694444,91.73055556,3.4675,26.03882576,15.58005051,55.27020202,0,1.226287879,0,0,0,0,3,1,1,0
1140,2017/2/13,1,1,1,44,5.087152778,0.596128472,31.50763889,35.71041667,77.49375,5.123611111,25.28819444,19.12847222,64.30208333,0,1.306597222,0,0,0,0,1,0,1,0
1141,2017/2/14,2,7,10,45,4.936458333,0.576805556,35.334375,39.52777778,95.55208333,4.665972222,25.64270833,19.66666667,64.20486111,0,1.385763889,0,0,0,0,7,0,9,1
1142,2017/2/15,3,0,1,46,4.969444444,0.553125,35.52777778,39.63964372,90.25739734,4.136458333,25.47743056,19.68402778,63.53819444,0,1.329166667,0,0,0,0,0,0,1,0
1143,2017/2/16,4,0,2,47,4.034375,0.535486111,37.60104167,39.14236111,74.25347222,4.302777778,23.72013889,20.64930556,59.10763889,0,1.270138889,0,0,0,0,0,0,2,0
1144,2017/2/17,5,6,3,48,3.723611111,0.505451389,34.37465278,28.07095411,63.4076087,4.232291667,23.27776543,22.39583333,56.85763889,0,1.386805556,0,0,0,0,5,1,3,0
1147,2017/2/20,1,5,1,51,4.678472222,0.463402778,25.52152778,28.20337302,68.18849206,3.628819444,17.39455012,24.89583333,74.40277778,0.1,1.388541667,0,0,0,0,4,1,1,0
1148,2017/2/21,2,4,11,52,4.988541667,0.571284722,32.95486111,45.71527778,101.9387626,4.003804348,21.8860119,24.35763889,74.98611111,0,1.291666667,0,0,0,0,3,1,10,1
1149,2017/2/22,3,1,1,53,5.152083333,0.404340278,20.2040653,28.42013889,79.99652778,3.923488966,16.83824248,24.59722222,75.125,0.95,1.603125,0,0,0,0,1,0,1,0
1150,2017/2/23,4,2,7,54,3.785552536,0.52602808,22.57206439,22.96014493,67.78200483,4.145304952,20.93592172,24.57291667,73.70486111,0.494444444,1.359375,0,0,0,0,2,0,7,0
1151,2017/2/24,5,6,7,55,4.509375,0.736840278,14.40590278,35.55887681,72.43900966,8.141319444,28.34122475,19.67361111,69.26388889,0.1,1.138194444,0,0,0,0,5,1,6,1
1154,2017/2/27,1,1,1,58,4.625694444,0.519618056,33.36041667,40.36458333,77.27777778,2.570138889,19.43819444,19.70486111,66.25694444,0,1.378819444,0,0,0,0,1,0,1,0
1155,2017/2/28,2,0,0,59,4.523263889,0.530381944,38.81180556,43.18055556,85.27083333,2.000347222,19.65625,20.76041667,64.25,0,1.504166667,0,0,0,0,0,0,0,0
1156,2017/3/1,3,2,0,60,3.780902778,0.504722222,32.75347222,34.81944444,73.83333333,2.926388889,20.11875,20.73958333,65.80902778,0,1.526736111,0,0,0,0,2,0,0,0
1157,2017/3/2,4,2,8,61,4.920138889,0.53375,43.590625,47.60474308,117.9544082,2,22.3397343,20.47222222,57.33680556,0,1.426388889,0,0,0,0,1,1,7,1
1158,2017/3/3,5,7,2,62,6.206944444,0.609444444,38.934375,51.11820652,117.4030797,4.21875,26.54236111,20.28472222,59.37152778,0,1.263888889,0,0,0,0,5,2,1,1
1161,2017/3/6,1,2,3,65,3.659375,0.4753125,29.72604167,23.61111111,62.82291667,2.812847222,19.14236111,23.47916667,67.69097222,0,1.465972222,0,0,0,0,2,0,2,1
1162,2017/3/7,2,7,8,66,5.105208333,0.685416667,14.35590278,60.54166667,103.0776515,5.595833333,33.08318237,19.47222222,71.27430556,0.1,1.058680556,0,0,0,0,6,1,7,1
1163,2017/3/8,3,2,1,67,3.532578502,0.695510266,8.002113527,42.71927152,66.23693456,8.755193237,30.77572032,17.69444444,81.64930556,0.177777778,1.042708333,0,0,0,0,1,1,1,0
1164,2017/3/9,4,2,6,68,5.105208333,0.720729167,33.03472222,46.58725845,73.31733092,6.664583333,25.56875,21.17708333,72.70138889,0,1.284027778,0,0,0,0,2,0,6,0
1165,2017/3/10,5,5,0,69,4.632638889,0.573055556,30.665625,46.09254227,80.60009058,2.519791667,20.31458333,23.61111111,73.01388889,1.340909091,1.565972222,0,0,0,0,3,2,0,0
1168,2017/3/13,1,4,2,72,3.780902778,0.422986111,42.56458333,29.51736111,59.38194444,2.162361111,14.44976852,25.72118056,69.39930556,0,1.652777778,0,0,0,0,4,0,2,0
1169,2017/3/14,2,5,5,73,3.880555556,0.484547101,30.615625,33.44444444,66.14583333,3.318055556,20.91736111,22.25347222,70.48263889,0,1.341666667,0,0,0,0,4,1,5,0
1170,2017/3/15,3,2,1,74,5.215277778,0.451840278,33.90555556,38.23414855,76.20304952,2.940277778,21.19895833,21.25694444,71.65972222,0.425,1.255555556,0,0,0,0,0,2,1,0
1171,2017/3/16,4,7,5,75,4.317708333,0.499444444,35.06944444,38.63194444,71.74652778,2.675694444,20.59930556,21.51388889,76.36111111,0.718181818,1.380555556,0,0,0,0,5,2,4,1
1172,2017/3/17,5,8,4,76,4.407638889,0.504375,35.26631944,39.69097222,69.04166667,4.534722222,20.73229167,22.70833333,72.48263889,0,1.465972222,0,0,0,0,7,1,4,0
1175,2017/3/20,1,2,1,79,4.355208333,0.430277778,29.83090278,28.61096014,60.73943237,2.529924242,15.99588294,25.73263889,73.21180556,0,1.394791667,0,0,0,0,2,0,1,0
1176,2017/3/21,2,4,11,80,4.043765097,0.515780495,36.20789553,31.85114734,72.97720411,2.443055556,18.54555556,25.78819444,70.49652778,0,1.479166667,0,0,0,0,3,1,11,0
1177,2017/3/22,3,1,1,81,5.426736111,0.5828125,42.54097222,35.14236111,78.72569444,2.622418478,18.51380517,24.32986111,69.60763889,0.166666667,1.565625,0,0,0,0,1,0,1,0
1178,2017/3/23,4,4,6,82,3.901977657,0.438131793,45.30853175,32.31315419,73.32382246,1.805902778,16.30613426,25.68518519,66.44965278,0,1.546990741,0,0,0,0,2,2,6,0
1179,2017/3/24,5,7,4,83,5.717361111,0.499270833,45.49722222,34.09722222,75.84375,2.819791667,18.08731061,24.88888889,71.09375,0.1,1.664236111,0,0,0,0,7,0,4,0
1182,2017/3/27,1,1,2,86,3.825694444,0.5290625,43.23727904,30.70138889,67.36111111,3.078472222,15.82881944,22.12847222,64.8125,0,1.509375,0,0,0,0,1,0,2,0
1183,2017/3/28,2,10,5,87,4.751736111,0.499305556,56.14166667,36.84435386,88.20274758,1.837430556,17.91058273,22.66666667,61.75347222,0,1.447916667,0,0,0,0,8,2,5,0
1184,2017/3/29,3,2,0,88,4.825810185,0.536851852,50.93078704,42.06944444,90.27777778,1.944791667,20.57881944,23.67013889,57.48032407,0.1,1.171064815,0,0,0,0,0,2,0,0
1185,2017/3/30,4,2,10,89,5.827083333,0.5746875,42.71319444,47.33106884,93.55600845,2.427083333,20.48090278,23.84027778,67.48263889,0,1.31875,0,0,0,0,0,2,8,2
1186,2017/3/31,5,4,11,90,4.236805556,0.399097222,25.88846618,26.83506944,64.62847222,2.985590278,15.11614583,24.78472222,69.77951389,0.433333333,1.908854167,0,0,0,0,4,0,8,3
1189,2017/4/3,1,0,0,93,2.850694444,0.378125,59.80208333,31.68402778,59.46875,1.349305556,11.51076389,22.01736111,53.16319444,0,1.823958333,0,0,0,0,0,0,0,0
1190,2017/4/4,2,0,0,94,3.572222222,0.356388889,60.66666667,32.45833333,59.02777778,1.361805556,11.334375,23.09375,56.10416667,0,1.625694444,0,0,0,0,0,0,0,0
1191,2017/4/5,3,2,2,95,4.951041667,0.449212963,54.02083333,36.91666667,71.84027778,1.748032407,16.44965278,24.42824074,58.64351852,0,1.433680556,0,0,0,0,2,0,2,0
1192,2017/4/6,4,4,7,96,4.569444444,0.398784722,35.33333333,28.0196256,66.18040459,2.125347222,16.671875,25.54166667,62.14930556,0,1.808333333,0,0,0,0,3,1,5,2
1193,2017/4/7,5,5,4,97,4.670486111,0.312777778,26.21527778,14.67708333,60.32638889,2.385763889,15.19652778,26.25347222,70.61805556,0,1.722222222,0,0,0,0,4,1,2,2
1196,2017/4/10,1,4,2,100,4.587152778,0.325,13.46527778,15.85416667,36.54861111,4.927777778,13.234375,27.87847222,67.11805556,0,1.386805556,0,0,0,0,2,2,1,1
1197,2017/4/11,2,9,9,101,4.139109848,0.259857955,12.9072601,12.48611111,31.08333333,3.993377525,10.75708965,27.77777778,73.8125,0.373333333,1.700347222,0,0,0,0,5,4,8,1
1198,2017/4/12,3,3,0,102,4.038510101,0.593680556,7.590277778,23.52430556,45.94097222,8.793825483,22.6234127,24.19097222,88.02777778,4.730873016,1.030555556,0,0,0,0,3,0,0,0
1199,2017/4/13,4,2,6,103,3.443402778,0.682222222,29.17534722,35.11485782,59.43185935,3.723611111,23.80798611,21.92708333,83.66666667,1.634444444,1.020138889,0,0,0,0,2,0,6,0
1200,2017/4/14,5,14,7,104,4.396875,0.658368056,38.44652778,40.29451032,69.326861,2.615625,20.09753788,25.36111111,73.49652778,0.266666667,1.265625,0,0,0,0,11,3,7,0
1203,2017/4/17,1,1,3,107,4.855661232,0.274166667,15.21381341,17.12152778,41.64583333,3.974939614,11.89927399,28.21180556,72.45833333,0.14,1.519097222,0,0,0,0,1,0,2,1
1204,2017/4/18,2,8,15,108,2.878224206,0.211846591,29.3797619,15.11111111,34.71527778,2.559236111,8.467361111,27.79166667,76.56597222,0,1.764583333,0,0,0,0,7,1,15,0
