"date","sum_allergy1"
2017-05-23,0.380833333333333
2017-05-24,0.255833333333333
2017-05-25,0.309464285714286
2017-05-26,0.498333333333333
2017-05-31,0
2017-06-01,0.214761904761905
2017-06-02,0.141527777777778
2017-06-05,0.432083333333333
2017-06-06,0.235714285714286
2017-06-07,0.220208333333334
2017-06-08,0.292958333333333
2017-06-09,0.276333333333333
2017-06-12,0
2017-06-13,0.23984375
2017-06-14,0
2017-06-15,0.438833333333334
2017-06-16,0
2017-06-19,0
2017-06-20,0.245583333333333
2017-06-21,0.274583333333333
2017-06-22,0.19875
2017-06-23,0.234236111111111
2017-06-26,0.167291666666667
2017-06-27,0.170444444444445
2017-06-28,0
2017-06-29,0.292447916666667
2017-06-30,0.332916666666667
2017-07-03,0.294416666666666
2017-07-04,0.257
2017-07-05,0.300625
2017-07-06,0.276805555555556
2017-07-07,0.294444444444445
2017-07-10,0.218125
2017-07-11,0.257533444816053
2017-07-12,0
2017-07-13,0.296929824561404
2017-07-14,0.272083333333333
2017-07-17,0.427083333333333
2017-07-18,0.36421875
2017-07-19,0.259583333333333
2017-07-20,0.225416666666667
2017-07-21,0.421625
2017-07-24,0.282638888888889
2017-07-25,0.303932291666667
2017-07-26,0
2017-07-27,0.261979166666666
2017-07-28,0
2017-08-01,0.446458333333334
2017-08-02,0.605
2017-08-03,0.442171907040328
2017-08-04,0.2975
2017-08-07,0.155416666666667
2017-08-08,0.272660256410256
2017-08-09,0
2017-08-10,0.251845238095238
2017-08-11,0.18025
2017-08-14,0.155
2017-08-15,0.169029605263158
2017-08-16,0
2017-08-17,0.238541666666667
2017-08-18,0.324583333333333
2017-08-21,0.367083333333333
2017-08-22,0.389124149659864
2017-08-23,0
2017-08-24,0.313854166666667
2017-08-25,0.263993055555555
2017-08-28,0.381458333333334
2017-08-29,0.333083333333333
2017-08-30,0.286388888888889
2017-08-31,0.302291666666667
2017-09-01,0.533055555555556
2017-09-04,0
2017-09-05,0.306041666666666
2017-09-06,0
2017-09-07,0.295178571428572
2017-09-08,0.323125
2017-09-11,0.229583333333333
2017-09-12,0.325030797101449
2017-09-13,0
2017-09-14,0.320729166666667
2017-09-15,0.292152777777778
2017-09-18,0.412083333333334
2017-09-19,0.50675
2017-09-21,0.350833333333333
2017-09-22,0.427916666666667
2017-09-25,0.215416666666667
2017-09-26,0.221833333333333
2017-09-27,0.250416666666667
2017-09-28,0.248645833333333
2017-09-29,0.3475
2017-10-02,0.418229166666667
2017-10-03,0.576666666666667
2017-10-05,0.47275
2017-10-06,0.3545
2017-10-11,0.301041666666667
2017-10-12,0.349192028985507
2017-10-13,0.483194444444445
2017-10-16,0.301785714285715
2017-10-17,0.454916666666667
2017-10-18,0.46
2017-10-19,0.404166666666667
2017-10-20,0.487462121212121
2017-10-23,0.675909090909091
2017-10-24,0.565
2017-10-26,0.444333333333333
2017-10-27,0.4125
2017-10-30,0.455277777777778
2017-10-31,0.409375
2017-11-01,0.3575
2017-11-02,0.599861111111111
2017-11-03,0.394444444444444
2017-11-06,0.855833333333333
2017-11-07,0.530972222222222
2017-11-08,0
2017-11-09,0.418541666666666
2017-11-10,0.413020833333333
2017-11-13,0
2017-11-14,0.571607142857143
2017-11-15,0
2017-11-16,0.593645833333334
2017-11-17,0.543125
2017-11-20,0.410416666666667
2017-11-21,0.538125
2017-11-22,0.364583333333333
2017-11-23,0.603697916666667
2017-11-24,0.538472222222222
2017-11-27,0.421458333333333
2017-11-28,0.605357142857143
2017-11-29,0.527083333333333
2017-11-30,0.517261904761904
2017-12-01,0.48125
2017-12-04,0.450416666666667
2017-12-05,0.548491436100132
2017-12-06,0
2017-12-07,0.424583333333333
2017-12-08,0.450916666666667
2017-12-11,0.685416666666667
2017-12-12,0.654861111111111
2017-12-13,0
2017-12-14,0.602416666666667
2017-12-15,0.612083333333333
2017-12-18,0.521666666666667
2017-12-19,0.412291666666667
2017-12-20,0
2017-12-21,0.42625
2017-12-22,0.54375
2017-12-25,0
2017-12-26,0.761696859903382
2017-12-27,0.517291666666667
2017-12-28,0.484166666666667
2017-12-29,0.4009375
